10.0732 1
10.0734 1
10.0737 1
10.0739 1
10.0741 1
10.0742 1
10.0745 1
10.0747 1
10.0749 1
10.075 1
10.0752 1
10.0755 1
10.0757 1
10.0759 1
10.076 1
10.0763 1
10.0765 1
10.0767 1
10.0768 1
10.0772 1
10.0773 1
10.0775 1
10.0777 1
10.078 1
10.0782 1
10.0783 1
10.0785 1
10.0788 1
10.079 1
10.0791 1
10.0793 1
10.0796 1
10.0798 1
10.08 1
10.0801 1
10.0804 1
10.0806 1
10.0808 1
10.0809 1
10.0811 1
10.0814 1
10.0816 1
10.0818 1
10.0819 1
10.0822 1
10.0824 1
10.0826 1
10.0827 1
10.0831 1
10.0832 1
10.0834 1
10.0836 1
10.0839 1
10.084 1
10.0842 1
10.0844 1
10.0847 1
10.0849 1
10.085 1
10.0852 1
10.0855 1
10.0857 1
10.0859 1
10.086 1
10.0863 1
10.0865 1
10.0867 1
10.0868 1
10.087 1
10.0873 1
10.0875 1
10.0877 1
10.0878 1
10.0881 1
10.0883 1
10.0885 1
10.0886 1
10.089 1
10.0891 1
10.0893 1
10.0895 1
10.0898 1
10.0899 1
10.0901 1
10.0903 1
10.0906 1
10.0908 1
10.0909 1
10.0911 1
10.0914 1
10.0916 1
10.0918 1
10.0919 1
10.0922 1
10.0924 1
10.0926 1
10.0927 1
10.0929 1
10.0932 1
10.0934 1
10.0936 1
10.0937 1
10.094 1
10.0942 1
10.0944 1
10.0945 1
10.0949 1
10.095 1
10.0952 1
10.0954 1
10.0957 1
10.0958 1
10.096 1
10.0962 1
10.0965 1
10.0967 1
10.0968 1
10.097 1
10.0973 1
10.0975 1
10.0976 1
10.0978 1
10.0981 1
10.0983 1
10.0985 1
10.0986 1
10.0988 1
10.0991 1
10.0993 1
10.0995 1
10.0996 1
10.0999 1
10.1001 1
10.1003 1
10.1004 1
10.1008 1
10.1009 1
10.1011 1
10.1013 1
10.1016 1
10.1017 1
10.1019 1
10.1021 1
10.1024 1
10.1026 1
10.1027 1
10.1029 1
10.1032 1
10.1034 1
10.1035 1
10.1037 1
10.1039 1
10.1042 1
10.1044 1
10.1045 1
10.1047 1
10.105 1
10.1052 1
10.1053 1
10.1055 1
10.1058 1
10.106 1
10.1062 1
10.1063 1
10.1067 1
10.1068 1
10.107 1
10.1072 1
10.1075 1
10.1076 1
10.1078 1
10.108 1
10.1083 1
10.1085 1
10.1086 1
10.1088 1
10.1091 1
10.1093 1
10.1094 1
10.1096 1
10.1098 1
10.1101 1
10.1103 1
10.1104 1
10.1106 1
10.1109 1
10.1111 1
10.1112 1
10.1114 1
10.1117 1
10.1119 1
10.1121 1
10.1122 1
10.1126 1
10.1127 1
10.1129 1
10.113 1
10.1134 1
10.1135 1
10.1137 1
10.1139 1
10.1142 1
10.1144 1
10.1145 1
10.1147 1
10.115 1
10.1152 1
10.1153 1
10.1155 1
10.1157 1
10.116 1
10.1162 1
10.1163 1
10.1165 1
10.1168 1
10.117 1
10.1171 1
10.1173 1
10.1176 1
10.1178 1
10.118 1
10.1181 1
10.1185 1
10.1186 1
10.1188 1
10.1189 1
10.1193 1
10.1194 1
10.1196 1
10.1198 1
10.1201 1
10.1203 1
10.1204 1
10.1206 1
10.1209 1
10.1211 1
10.1212 1
10.1214 1
10.1216 1
10.1219 1
10.1221 1
10.1222 1
10.1224 1
10.1227 1
10.1229 1
10.123 1
10.1232 1
10.1235 1
10.1237 1
10.1239 1
10.124 1
10.1244 1
10.1245 1
10.1247 1
10.1248 1
10.1252 1
10.1253 1
10.1255 1
10.1257 1
10.126 1
10.1262 1
10.1263 1
10.1265 1
10.1268 1
10.127 1
10.1271 1
10.1273 1
10.1275 1
10.1278 1
10.128 1
10.1281 1
10.1283 1
10.1286 1
10.1288 1
10.1289 1
10.1291 1
10.1294 1
10.1296 1
10.1298 1
10.1299 1
10.1303 1
10.1304 1
10.1306 1
10.1307 1
10.1311 1
10.1312 1
10.1314 1
10.1316 1
10.1319 1
10.1321 1
10.1322 1
10.1324 1
10.1327 1
10.1329 1
10.133 1
10.1332 1
10.1334 1
10.1337 1
10.1339 1
10.134 1
10.1342 1
10.1345 1
10.1347 1
10.1348 1
10.135 1
10.1353 1
10.1355 1
10.1357 1
10.1358 1
10.1362 1
10.1363 1
10.1365 1
10.1366 1
10.137 1
10.1371 1
10.1373 1
10.1375 1
10.1378 1
10.138 1
10.1381 1
10.1383 1
10.1384 1
10.1388 1
10.1389 1
10.1391 1
10.1393 1
10.1396 1
10.1398 1
10.1399 1
10.1401 1
10.1404 1
10.1406 1
10.1407 1
10.1409 1
10.1412 1
10.1414 1
10.1416 1
10.1417 1
10.142 1
10.1422 1
10.1424 1
10.1425 1
10.1429 1
10.143 1
10.1432 1
10.1434 1
10.1437 1
10.1439 1
10.144 1
10.1442 1
10.1443 1
10.1447 1
10.1448 1
10.145 1
10.1452 1
10.1455 1
10.1457 1
10.1458 1
10.146 1
10.1463 1
10.1465 1
10.1466 1
10.1468 1
10.1471 1
10.1473 1
10.1475 1
10.1476 1
10.1479 1
10.1481 1
10.1483 1
10.1484 1
10.1488 1
10.1489 1
10.1491 1
10.1493 1
10.1496 1
10.1497 1
10.1499 1
10.1501 1
10.1502 1
10.1506 1
10.1507 1
10.1509 1
10.1511 1
10.1514 1
10.1516 1
10.1517 1
10.1519 1
10.1522 1
10.1524 1
10.1525 1
10.1527 1
10.153 1
10.1532 1
10.1534 1
10.1535 1
10.1538 1
10.154 1
10.1542 1
10.1543 1
10.1547 1
10.1548 1
10.155 1
10.1552 1
10.1555 1
10.1556 1
10.1558 1
10.156 1
10.1561 1
10.1565 1
10.1566 1
10.1568 1
10.157 1
10.1573 1
10.1575 1
10.1576 1
10.1578 1
10.1581 1
10.1583 1
10.1584 1
10.1586 1
10.1589 1
10.1591 1
10.1593 1
10.1594 1
10.1597 1
10.1599 1
10.1601 1
10.1602 1
10.1606 1
10.1607 1
10.1609 1
10.1611 1
10.1614 1
10.1615 1
10.1617 1
10.1619 1
10.162 1
10.1624 1
10.1625 1
10.1627 1
10.1629 1
10.1632 1
10.1633 1
10.1635 1
10.1637 1
10.164 1
10.1642 1
10.1643 1
10.1645 1
10.1648 1
10.165 1
10.1652 1
10.1653 1
10.1656 1
10.1658 1
10.166 1
10.1661 1
10.1665 1
10.1666 1
10.1668 1
10.167 1
10.1671 1
10.1674 1
10.1676 1
10.1678 1
10.1679 1
10.1683 1
10.1684 1
10.1686 1
10.1688 1
10.1691 1
10.1692 1
10.1694 1
10.1696 1
10.1699 1
10.1701 1
10.1702 1
10.1704 1
10.1707 1
10.1709 1
10.171 1
10.1712 1
10.1715 1
10.1717 1
10.1719 1
10.172 1
10.1724 1
10.1725 1
10.1727 1
10.1729 1
10.173 1
10.1733 1
10.1735 1
10.1737 1
10.1738 1
10.1742 1
10.1743 1
10.1745 1
10.1747 1
10.175 1
10.1751 1
10.1753 1
10.1755 1
10.1758 1
10.176 1
10.1761 1
10.1763 1
10.1766 1
10.1768 1
10.1769 1
10.1771 1
10.1774 1
10.1776 1
10.1778 1
10.1779 1
10.1783 1
10.1784 1
10.1786 1
10.1787 1
10.1789 1
10.1792 1
10.1794 1
10.1796 1
10.1797 1
10.1801 1
10.1802 1
10.1804 1
10.1806 1
10.1809 1
10.181 1
10.1812 1
10.1814 1
10.1817 1
10.1819 1
10.182 1
10.1822 1
10.1825 1
10.1827 1
10.1828 1
10.183 1
10.1833 1
10.1835 1
10.1837 1
10.1838 1
10.1842 1
10.1843 1
10.1845 1
10.1846 1
10.1848 1
10.1851 1
10.1853 1
10.1855 1
10.1856 1
10.186 1
10.1861 1
10.1863 1
10.1864 1
10.1868 1
10.1869 1
10.1871 1
10.1873 1
10.1876 1
10.1878 1
10.1879 1
10.1881 1
10.1884 1
10.1886 1
10.1887 1
10.1889 1
10.1892 1
10.1894 1
10.1896 1
10.1897 1
10.1901 1
10.1902 1
10.1904 1
10.1905 1
10.1907 1
10.191 1
10.1912 1
10.1914 1
10.1915 1
10.1919 1
10.192 1
10.1922 1
10.1923 1
10.1927 1
10.1928 1
10.193 1
10.1932 1
10.1935 1
10.1937 1
10.1938 1
10.194 1
10.1943 1
10.1945 1
10.1946 1
10.1948 1
10.1951 1
10.1953 1
10.1955 1
10.1956 1
10.196 1
10.1961 1
10.1963 1
10.1964 1
10.1966 1
10.1969 1
10.1971 1
10.1973 1
10.1974 1
10.1978 1
10.1979 1
10.1981 1
10.1982 1
10.1986 1
10.1987 1
10.1989 1
10.1991 1
10.1994 1
10.1996 1
10.1997 1
10.1999 1
10.2002 1
10.2004 1
10.2005 1
10.2007 1
10.201 1
10.2012 1
10.2014 1
10.2015 1
10.2017 1
10.202 1
10.2022 1
10.2023 1
10.2025 1
10.2028 1
10.203 1
10.2032 1
10.2033 1
10.2037 1
10.2038 1
10.204 1
10.2041 1
10.2045 1
10.2046 1
10.2048 1
10.205 1
10.2053 1
10.2055 1
10.2056 1
10.2058 1
10.2061 1
10.2063 1
10.2064 1
10.2066 1
10.2069 1
10.2071 1
10.2073 1
10.2074 1
10.2076 1
10.2079 1
10.2081 1
10.2082 1
10.2084 1
10.2087 1
10.2089 1
10.2091 1
10.2092 1
10.2096 1
10.2097 1
10.2099 1
10.21 1
10.2104 1
10.2105 1
10.2107 1
10.2109 1
10.2112 1
10.2114 1
10.2115 1
10.2117 1
10.212 1
10.2122 1
10.2123 1
10.2125 1
10.2128 1
10.213 1
10.2132 1
10.2133 1
10.2135 1
10.2138 1
10.214 1
10.2141 1
10.2143 1
10.2146 1
10.2148 1
10.215 1
10.2151 1
10.2154 1
10.2156 1
10.2158 1
10.2159 1
10.2163 1
10.2164 1
10.2166 1
10.2168 1
10.2171 1
10.2173 1
10.2174 1
10.2176 1
10.2179 1
10.2181 1
10.2182 1
10.2184 1
10.2187 1
10.2189 1
10.2191 1
10.2192 1
10.2194 1
10.2197 1
10.2199 1
10.22 1
10.2202 1
10.2205 1
10.2207 1
10.2209 1
10.221 1
10.2213 1
10.2215 1
10.2217 1
10.2218 1
10.2222 1
10.2223 1
10.2225 1
10.2227 1
10.223 1
10.2232 1
10.2233 1
10.2235 1
10.2238 1
10.224 1
10.2241 1
10.2243 1
10.2246 1
10.2248 1
10.225 1
10.2251 1
10.2253 1
10.2256 1
10.2258 1
10.2259 1
10.2261 1
10.2264 1
10.2266 1
10.2268 1
10.2269 1
10.2272 1
10.2274 1
10.2276 1
10.2277 1
10.2281 1
10.2282 1
10.2284 1
10.2286 1
10.2289 1
10.229 1
10.2292 1
10.2294 1
10.2297 1
10.2299 1
10.23 1
10.2302 1
10.2305 1
10.2307 1
10.2309 1
10.231 1
10.2312 1
10.2315 1
10.2317 1
10.2318 1
10.232 1
10.2323 1
10.2325 1
10.2327 1
10.2328 1
10.2331 1
10.2333 1
10.2335 1
10.2336 1
10.234 1
10.2341 1
10.2343 1
10.2345 1
10.2348 1
10.2349 1
10.2351 1
10.2353 1
10.2356 1
10.2358 1
10.2359 1
10.2361 1
10.2363 1
10.2366 1
10.2367 1
10.2369 1
10.2371 1
10.2374 1
10.2376 1
10.2377 1
10.2379 1
10.2382 1
10.2384 1
10.2386 1
10.2387 1
10.239 1
10.2392 1
10.2394 1
10.2395 1
10.2399 1
10.24 1
10.2402 1
10.2404 1
10.2407 1
10.2408 1
10.241 1
10.2412 1
10.2415 1
10.2417 1
10.2418 1
10.242 1
10.2422 1
10.2425 1
10.2426 1
10.2428 1
10.243 1
10.2433 1
10.2435 1
10.2436 1
10.2438 1
10.2441 1
10.2443 1
10.2444 1
10.2446 1
10.2449 1
10.2451 1
10.2453 1
10.2454 1
10.2458 1
10.2459 1
10.2461 1
10.2463 1
10.2466 1
10.2467 1
10.2469 1
10.2471 1
10.2474 1
10.2476 1
10.2477 1
10.2479 1
10.2481 1
10.2484 1
10.2485 1
10.2487 1
10.2489 1
10.2492 1
10.2494 1
10.2495 1
10.2497 1
10.25 1
10.2502 1
10.2503 1
10.2505 1
10.2508 1
10.251 1
10.2512 1
10.2513 1
10.2517 1
10.2518 1
10.252 1
10.2521 1
10.2525 1
10.2526 1
10.2528 1
10.253 1
10.2533 1
10.2535 1
10.2536 1
10.2538 1
10.254 1
10.2543 1
10.2544 1
10.2546 1
10.2548 1
10.2551 1
10.2553 1
10.2554 1
10.2556 1
10.2559 1
10.2561 1
10.2562 1
10.2564 1
10.2567 1
10.2569 1
10.2571 1
10.2572 1
10.2576 1
10.2577 1
10.2579 1
10.258 1
10.2584 1
10.2585 1
10.2587 1
10.2589 1
10.2592 1
10.2594 1
10.2595 1
10.2597 1
10.2599 1
10.2602 1
10.2603 1
10.2605 1
10.2607 1
10.261 1
10.2612 1
10.2613 1
10.2615 1
10.2618 1
10.262 1
10.2621 1
10.2623 1
10.2626 1
10.2628 1
10.263 1
10.2631 1
10.2635 1
10.2636 1
10.2638 1
10.2639 1
10.2643 1
10.2644 1
10.2646 1
10.2648 1
10.2651 1
10.2653 1
10.2654 1
10.2656 1
10.2657 1
10.2661 1
10.2662 1
10.2664 1
10.2666 1
10.2669 1
10.2671 1
10.2672 1
10.2674 1
10.2677 1
10.2679 1
10.268 1
10.2682 1
10.2685 1
10.2687 1
10.2689 1
10.269 1
10.2694 1
10.2695 1
10.2697 1
10.2698 1
10.2702 1
10.2703 1
10.2705 1
10.2707 1
10.2708 1
10.2712 1
10.2713 1
10.2715 1
10.2716 1
10.272 1
10.2721 1
10.2723 1
10.2725 1
10.2728 1
10.273 1
10.2731 1
10.2733 1
10.2736 1
10.2738 1
10.2739 1
10.2741 1
10.2744 1
10.2746 1
10.2748 1
10.2749 1
10.2753 1
10.2754 1
10.2756 1
10.2757 1
10.2761 1
10.2762 1
10.2764 1
10.2766 1
10.2767 1
10.2771 1
10.2772 1
10.2774 1
10.2775 1
10.2779 1
10.278 1
10.2782 1
10.2784 1
10.2787 1
10.2789 1
10.279 1
10.2792 1
10.2795 1
10.2797 1
10.2798 1
10.28 1
10.2803 1
10.2805 1
10.2807 1
10.2808 1
10.2811 1
10.2813 1
10.2815 1
10.2816 1
10.282 1
10.2821 1
10.2823 1
10.2825 1
10.2826 1
10.283 1
10.2831 1
10.2833 1
10.2834 1
10.2838 1
10.2839 1
10.2841 1
10.2843 1
10.2846 1
10.2848 1
10.2849 1
10.2851 1
10.2854 1
10.2856 1
10.2857 1
10.2859 1
10.2862 1
10.2864 1
10.2866 1
10.2867 1
10.287 1
10.2872 1
10.2874 1
10.2875 1
10.2879 1
10.288 1
10.2882 1
10.2884 1
10.2885 1
10.2888 1
10.289 1
10.2892 1
10.2893 1
10.2897 1
10.2898 1
10.29 1
10.2902 1
10.2905 1
10.2907 1
10.2908 1
10.291 1
10.2913 1
10.2915 1
10.2916 1
10.2918 1
10.2921 1
10.2923 1
10.2925 1
10.2926 1
10.2929 1
10.2931 1
10.2933 1
10.2934 1
10.2938 1
10.2939 1
10.2941 1
10.2943 1
10.2944 1
10.2947 1
10.2949 1
10.2951 1
10.2952 1
10.2956 1
10.2957 1
10.2959 1
10.2961 1
10.2964 1
10.2966 1
10.2967 1
10.2969 1
10.2972 1
10.2974 1
10.2975 1
10.2977 1
10.298 1
10.2982 1
10.2984 1
10.2985 1
10.2988 1
10.299 1
10.2992 1
10.2993 1
10.2995 1
10.2998 1
10.3 1
10.3002 1
10.3003 1
10.3006 1
10.3008 1
10.301 1
10.3011 1
10.3015 1
10.3016 1
10.3018 1
10.302 1
10.3023 1
10.3024 1
10.3026 1
10.3028 1
10.3031 1
10.3033 1
10.3034 1
10.3036 1
10.3039 1
10.3041 1
10.3043 1
10.3044 1
10.3047 1
10.3049 1
10.3051 1
10.3052 1
10.3054 1
10.3057 1
10.3059 1
10.3061 1
10.3062 1
10.3065 1
10.3067 1
10.3069 1
10.307 1
10.3074 1
10.3075 1
10.3077 1
10.3079 1
10.3082 1
10.3083 1
10.3085 1
10.3087 1
10.309 1
10.3092 1
10.3093 1
10.3095 1
10.3098 1
10.31 1
10.3101 1
10.3103 1
10.3106 1
10.3108 1
10.311 1
10.3111 1
10.3113 1
10.3116 1
10.3118 1
10.312 1
10.3121 1
10.3124 1
10.3126 1
10.3128 1
10.3129 1
10.3133 1
10.3134 1
10.3136 1
10.3138 1
10.3141 1
10.3142 1
10.3144 1
10.3146 1
10.3149 1
10.3151 1
10.3152 1
10.3154 1
10.3157 1
10.3159 1
10.316 1
10.3162 1
10.3165 1
10.3167 1
10.3169 1
10.317 1
10.3172 1
10.3175 1
10.3177 1
10.3178 1
10.318 1
10.3183 1
10.3185 1
10.3187 1
10.3188 1
10.3192 1
10.3193 1
10.3195 1
10.3197 1
10.32 1
10.3201 1
10.3203 1
10.3205 1
10.3208 1
10.321 1
10.3211 1
10.3213 1
10.3216 1
10.3218 1
10.3219 1
10.3221 1
10.3224 1
10.3226 1
10.3228 1
10.3229 1
10.3231 1
10.3234 1
10.3236 1
10.3237 1
10.3239 1
10.3242 1
10.3244 1
10.3246 1
10.3247 1
10.3251 1
10.3252 1
10.3254 1
10.3256 1
10.3259 1
10.326 1
10.3262 1
10.3264 1
10.3267 1
10.3269 1
10.327 1
10.3272 1
10.3275 1
10.3277 1
10.3278 1
10.328 1
10.3283 1
10.3285 1
10.3287 1
10.3288 1
10.329 1
10.3293 1
10.3295 1
10.3296 1
10.3298 1
10.3301 1
10.3303 1
10.3305 1
10.3306 1
10.331 1
10.3311 1
10.3313 1
10.3314 1
10.3318 1
10.3319 1
10.3321 1
10.3323 1
10.3326 1
10.3328 1
10.3329 1
10.3331 1
10.3334 1
10.3336 1
10.3337 1
10.3339 1
10.3341 1
10.3344 1
10.3346 1
10.3347 1
10.3349 1
10.3352 1
10.3354 1
10.3355 1
10.3357 1
10.336 1
10.3362 1
10.3364 1
10.3365 1
10.3369 1
10.337 1
10.3372 1
10.3373 1
10.3377 1
10.3378 1
10.338 1
10.3382 1
10.3385 1
10.3387 1
10.3388 1
10.339 1
10.3393 1
10.3395 1
10.3396 1
10.3398 1
10.34 1
10.3403 1
10.3405 1
10.3406 1
10.3408 1
10.3411 1
10.3413 1
10.3414 1
10.3416 1
10.3419 1
10.3421 1
10.3423 1
10.3424 1
10.3428 1
10.3429 1
10.3431 1
10.3432 1
10.3436 1
10.3437 1
10.3439 1
10.3441 1
10.3444 1
10.3446 1
10.3447 1
10.3449 1
10.3452 1
10.3454 1
10.3455 1
10.3457 1
10.3459 1
10.3462 1
10.3464 1
10.3465 1
10.3467 1
10.347 1
10.3472 1
10.3473 1
10.3475 1
10.3478 1
10.348 1
10.3482 1
10.3483 1
10.3487 1
10.3488 1
10.349 1
10.3491 1
10.3495 1
10.3496 1
10.3498 1
10.35 1
10.3503 1
10.3505 1
10.3506 1
10.3508 1
10.3511 1
10.3513 1
10.3514 1
10.3516 1
10.3518 1
10.3521 1
10.3523 1
10.3524 1
10.3526 1
10.3529 1
10.3531 1
10.3532 1
10.3534 1
10.3537 1
10.3539 1
10.3541 1
10.3542 1
10.3545 1
10.3547 1
10.3549 1
10.355 1
10.3554 1
10.3555 1
10.3557 1
10.3559 1
10.3562 1
10.3564 1
10.3565 1
10.3567 1
10.357 1
10.3572 1
10.3573 1
10.3575 1
10.3577 1
10.358 1
10.3582 1
10.3583 1
10.3585 1
10.3588 1
10.359 1
10.3591 1
10.3593 1
10.3596 1
10.3598 1
10.36 1
10.3601 1
10.3604 1
10.3606 1
10.3608 1
10.3609 1
10.3613 1
10.3614 1
10.3616 1
10.3618 1
10.3621 1
10.3623 1
10.3624 1
10.3626 1
10.3629 1
10.3631 1
10.3632 1
10.3634 1
10.3636 1
10.3639 1
10.3641 1
10.3642 1
10.3644 1
10.3647 1
10.3649 1
10.365 1
10.3652 1
10.3655 1
10.3657 1
10.3659 1
10.366 1
10.3663 1
10.3665 1
10.3667 1
10.3668 1
10.3672 1
10.3673 1
10.3675 1
10.3677 1
10.368 1
10.3681 1
10.3683 1
10.3685 1
10.3686 1
10.369 1
10.3691 1
10.3693 1
10.3695 1
10.3698 1
10.37 1
10.3701 1
10.3703 1
10.3706 1
10.3708 1
10.3709 1
10.3711 1
10.3714 1
10.3716 1
10.3718 1
10.3719 1
10.3722 1
10.3724 1
10.3726 1
10.3727 1
10.3731 1
10.3732 1
10.3734 1
10.3736 1
10.3739 1
10.374 1
10.3742 1
10.3744 1
10.3745 1
10.3749 1
10.375 1
10.3752 1
10.3754 1
10.3757 1
10.3758 1
10.376 1
10.3762 1
10.3765 1
10.3767 1
10.3768 1
10.377 1
10.3773 1
10.3775 1
10.3777 1
10.3778 1
10.3781 1
10.3783 1
10.3785 1
10.3786 1
10.379 1
10.3791 1
10.3793 1
10.3795 1
10.3798 1
10.3799 1
10.3801 1
10.3803 1
10.3804 1
10.3808 1
10.3809 1
10.3811 1
10.3813 1
10.3816 1
10.3817 1
10.3819 1
10.3821 1
10.3824 1
10.3826 1
10.3827 1
10.3829 1
10.3832 1
10.3834 1
10.3835 1
10.3837 1
10.384 1
10.3842 1
10.3844 1
10.3845 1
10.3849 1
10.385 1
10.3852 1
10.3854 1
10.3857 1
10.3858 1
10.386 1
10.3862 1
10.3863 1
10.3867 1
10.3868 1
10.387 1
10.3872 1
10.3875 1
10.3876 1
10.3878 1
10.388 1
10.3883 1
10.3885 1
10.3886 1
10.3888 1
10.3891 1
10.3893 1
10.3894 1
10.3896 1
10.3899 1
10.3901 1
10.3903 1
10.3904 1
10.3908 1
10.3909 1
10.3911 1
10.3912 1
10.3916 1
10.3917 1
10.3919 1
10.3921 1
10.3922 1
10.3926 1
10.3927 1
10.3929 1
10.3931 1
10.3934 1
10.3935 1
10.3937 1
10.3939 1
10.3942 1
10.3944 1
10.3945 1
10.3947 1
10.395 1
10.3952 1
10.3953 1
10.3955 1
10.3958 1
10.396 1
10.3962 1
10.3963 1
10.3967 1
10.3968 1
10.397 1
10.3971 1
10.3975 1
10.3976 1
10.3978 1
10.398 1
10.3981 1
10.3985 1
10.3986 1
10.3988 1
10.399 1
10.3993 1
10.3994 1
10.3996 1
10.3998 1
10.4001 1
10.4003 1
10.4004 1
10.4006 1
10.4009 1
10.4011 1
10.4012 1
10.4014 1
10.4017 1
10.4019 1
10.4021 1
10.4022 1
10.4026 1
10.4027 1
10.4029 1
10.403 1
10.4032 1
10.4035 1
10.4037 1
10.4039 1
10.404 1
10.4044 1
10.4045 1
10.4047 1
10.4048 1
10.4052 1
10.4053 1
10.4055 1
10.4057 1
10.406 1
10.4062 1
10.4063 1
10.4065 1
10.4068 1
10.407 1
10.4071 1
10.4073 1
10.4076 1
10.4078 1
10.408 1
10.4081 1
10.4085 1
10.4086 1
10.4088 1
10.4089 1
10.4091 1
10.4094 1
10.4096 1
10.4098 1
10.4099 1
10.4103 1
10.4104 1
10.4106 1
10.4107 1
10.4111 1
10.4112 1
10.4114 1
10.4116 1
10.4119 1
10.4121 1
10.4122 1
10.4124 1
10.4127 1
10.4129 1
10.413 1
10.4132 1
10.4135 1
10.4137 1
10.4139 1
10.414 1
10.4144 1
10.4145 1
10.4147 1
10.4148 1
10.415 1
10.4153 1
10.4155 1
10.4157 1
10.4158 1
10.4162 1
10.4163 1
10.4165 1
10.4166 1
10.417 1
10.4171 1
10.4173 1
10.4175 1
10.4178 1
10.418 1
10.4181 1
10.4183 1
10.4186 1
10.4188 1
10.4189 1
10.4191 1
10.4194 1
10.4196 1
10.4198 1
10.4199 1
10.4202 1
10.4204 1
10.4206 1
10.4207 1
10.4209 1
10.4212 1
10.4214 1
10.4216 1
10.4217 1
10.4221 1
10.4222 1
10.4224 1
10.4225 1
10.4229 1
10.423 1
10.4232 1
10.4234 1
10.4237 1
10.4239 1
10.424 1
10.4242 1
10.4245 1
10.4247 1
10.4248 1
10.425 1
10.4253 1
10.4255 1
10.4257 1
10.4258 1
10.4261 1
10.4263 1
10.4265 1
10.4266 1
10.4268 1
10.4271 1
10.4273 1
10.4275 1
10.4276 1
10.428 1
10.4281 1
10.4283 1
10.4284 1
10.4288 1
10.4289 1
10.4291 1
10.4293 1
10.4296 1
10.4298 1
10.4299 1
10.4301 1
10.4304 1
10.4306 1
10.4307 1
10.4309 1
10.4312 1
10.4314 1
10.4316 1
10.4317 1
10.4319 1
10.4322 1
10.4324 1
10.4325 1
10.4327 1
10.433 1
10.4332 1
10.4334 1
10.4335 1
10.4338 1
10.434 1
10.4342 1
10.4343 1
10.4347 1
10.4348 1
10.435 1
10.4352 1
10.4355 1
10.4357 1
10.4358 1
10.436 1
10.4363 1
10.4365 1
10.4366 1
10.4368 1
10.4371 1
10.4373 1
10.4375 1
10.4376 1
10.4378 1
10.4381 1
10.4383 1
10.4384 1
10.4386 1
10.4389 1
10.4391 1
10.4393 1
10.4394 1
10.4397 1
10.4399 1
10.4401 1
10.4402 1
10.4406 1
10.4407 1
10.4409 1
10.4411 1
10.4414 1
10.4415 1
10.4417 1
10.4419 1
10.4422 1
10.4424 1
10.4425 1
10.4427 1
10.443 1
10.4432 1
10.4434 1
10.4435 1
10.4437 1
10.444 1
10.4442 1
10.4443 1
10.4445 1
10.4448 1
10.445 1
10.4452 1
10.4453 1
10.4456 1
10.4458 1
10.446 1
10.4461 1
10.4465 1
10.4466 1
10.4468 1
10.447 1
10.4473 1
10.4474 1
10.4476 1
10.4478 1
10.4481 1
10.4483 1
10.4484 1
10.4486 1
10.4489 1
10.4491 1
10.4492 1
10.4494 1
10.4496 1
10.4499 1
10.4501 1
10.4502 1
10.4504 1
10.4507 1
10.4509 1
10.4511 1
10.4512 1
10.4515 1
10.4517 1
10.4519 1
10.452 1
10.4524 1
10.4525 1
10.4527 1
10.4529 1
10.4532 1
10.4533 1
